x	y	Gx	Gy	class	filename
10179	13599	685086	1878702	0	train/N_NCALM_4_00806.tif
7456	8487	683725	1881258	0	train/N_NCALM_4_00807.tif
8218	10497	684106	1880253	0	train/N_NCALM_4_00808.tif
7250	12856	683622	1879073	0	train/N_NCALM_4_00809.tif
2015	13363	681004	1878820	0	train/N_NCALM_4_00810.tif
1971	14308	680982	1878347	0	train/N_NCALM_4_00811.tif
1167	15057	680580	1877973	0	train/N_NCALM_4_00812.tif
14480	1800	687237	1884601	0	train/N_NCALM_4_00813.tif
18431	2769	689212	1884117	0	train/N_NCALM_4_00814.tif
12848	1634	686421	1884684	0	train/N_NCALM_4_00815.tif
16120	6805	688057	1882099	0	train/N_NCALM_4_00816.tif
17767	4744	688880	1883129	0	train/N_NCALM_4_00817.tif
11839	5402	685916	1882800	0	train/N_NCALM_4_00818.tif
14674	2408	687334	1884297	0	train/N_NCALM_4_00819.tif
10190	16040	685092	1877481	0	train/N_NCALM_4_00820.tif
7425	9505	683709	1880749	0	train/N_NCALM_4_00821.tif
12096	15162	686045	1877920	0	train/N_NCALM_4_00822.tif
14620	353	687307	1885325	0	train/N_NCALM_4_00823.tif
6300	16321	683147	1877341	0	train/N_NCALM_4_00824.tif
9340	9669	684667	1880667	0	train/N_NCALM_4_00825.tif
13103	14820	686548	1878091	0	train/N_NCALM_4_00826.tif
998	15038	680496	1877982	0	train/N_NCALM_4_00827.tif
9213	8676	684603	1881163	0	train/N_NCALM_4_00828.tif
4527	9156	682260	1880923	0	train/N_NCALM_4_00829.tif
11908	12417	685951	1879293	0	train/N_NCALM_4_00830.tif
12047	10514	686020	1880244	0	train/N_NCALM_4_00831.tif
11913	7398	685953	1881802	0	train/N_NCALM_4_00832.tif
8864	9148	684429	1880927	0	train/N_NCALM_4_00833.tif
8855	9178	684424	1880912	0	train/N_NCALM_4_00834.tif
4620	10754	682307	1880124	0	train/N_NCALM_4_00835.tif
17308	2600	688651	1884201	0	train/N_NCALM_4_00836.tif
16421	4886	688207	1883058	0	train/N_NCALM_4_00837.tif
15497	381	687745	1885311	0	train/N_NCALM_4_00838.tif
1750	17261	680872	1876871	0	train/N_NCALM_4_00839.tif
12549	7840	686271	1881581	0	train/N_NCALM_4_00840.tif
11175	16238	685584	1877382	0	train/N_NCALM_4_00841.tif
6006	13007	683000	1878998	0	train/N_NCALM_4_00842.tif
12443	4302	686218	1883350	0	train/N_NCALM_4_00843.tif
10742	3813	685368	1883595	0	train/N_NCALM_4_00844.tif
9993	13410	684993	1878796	0	train/N_NCALM_4_00845.tif
10178	14525	685086	1878239	0	train/N_NCALM_4_00846.tif
1016	21740	680505	1874631	0	train/N_NCALM_4_00847.tif
10996	6743	685495	1882130	0	train/N_NCALM_4_00848.tif
12977	916	686485	1885043	0	train/N_NCALM_4_00849.tif
16173	5970	688083	1882516	0	train/N_NCALM_4_00850.tif
5717	7787	682855	1881608	0	train/N_NCALM_4_00851.tif
18955	1680	689474	1884661	0	train/N_NCALM_4_00852.tif
8712	8023	684353	1881490	0	train/N_NCALM_4_00853.tif
14960	14871	687477	1878066	0	train/N_NCALM_4_00854.tif
14994	670	687494	1885166	0	train/N_NCALM_4_00855.tif
14501	5334	687247	1882834	0	train/N_NCALM_4_00856.tif
9482	8742	684738	1881130	0	train/N_NCALM_4_00857.tif
5168	11412	682581	1879795	0	train/N_NCALM_4_00858.tif
10778	13909	685386	1878547	0	train/N_NCALM_4_00859.tif
13988	8571	686991	1881216	0	train/N_NCALM_4_00860.tif
5512	9187	682753	1880908	0	train/N_NCALM_4_00861.tif
17832	948	688913	1885027	0	train/N_NCALM_4_00862.tif
16766	2480	688380	1884261	0	train/N_NCALM_4_00863.tif
15316	6253	687655	1882375	0	train/N_NCALM_4_00864.tif
19529	565	689761	1885219	0	train/N_NCALM_4_00865.tif
16643	4538	688318	1883232	0	train/N_NCALM_4_00866.tif
11000	14341	685497	1878331	0	train/N_NCALM_4_00867.tif
12422	3693	686208	1883655	0	train/N_NCALM_4_00868.tif
4426	14733	682210	1878135	0	train/N_NCALM_4_00869.tif
9662	12898	684828	1879052	0	train/N_NCALM_4_00870.tif
2431	13127	681212	1878938	0	train/N_NCALM_4_00871.tif
4051	12956	682022	1879023	0	train/N_NCALM_4_00872.tif
5824	10815	682909	1880094	0	train/N_NCALM_4_00873.tif
13770	2382	686882	1884310	0	train/N_NCALM_4_00874.tif
877	14261	680435	1878371	0	train/N_NCALM_4_00875.tif
12462	8165	686228	1881419	0	train/N_NCALM_4_00876.tif
8098	9718	684046	1880642	0	train/N_NCALM_4_00877.tif
5404	11981	682699	1879511	0	train/N_NCALM_4_00878.tif
2766	15549	681380	1877727	0	train/N_NCALM_4_00879.tif
11143	12709	685568	1879147	0	train/N_NCALM_4_00880.tif
14452	1386	687223	1884808	0	train/N_NCALM_4_00881.tif
14314	8662	687154	1881170	0	train/N_NCALM_4_00882.tif
4587	12699	682290	1879152	0	train/N_NCALM_4_00883.tif
11214	14107	685604	1878448	0	train/N_NCALM_4_00884.tif
12662	5929	686328	1882537	0	train/N_NCALM_4_00885.tif
10495	8480	685244	1881261	0	train/N_NCALM_4_00886.tif
13403	6960	686698	1882021	0	train/N_NCALM_4_00887.tif
7864	9706	683929	1880648	0	train/N_NCALM_4_00888.tif
15709	5563	687851	1882720	0	train/N_NCALM_4_00889.tif
5860	10732	682927	1880135	0	train/N_NCALM_4_00890.tif
13648	7325	686821	1881839	0	train/N_NCALM_4_00891.tif
4785	13632	682389	1878685	0	train/N_NCALM_4_00892.tif
8801	7692	684397	1881655	0	train/N_NCALM_4_00893.tif
10483	7102	685238	1881950	0	train/N_NCALM_4_00894.tif
17962	4777	688978	1883113	0	train/N_NCALM_4_00895.tif
14767	6543	687380	1882230	0	train/N_NCALM_4_00896.tif
15006	16810	687500	1877096	0	train/N_NCALM_4_00897.tif
11566	4576	685780	1883213	0	train/N_NCALM_4_00898.tif
3690	17899	681842	1876552	0	train/N_NCALM_4_00899.tif
15804	4119	687899	1883442	0	train/N_NCALM_4_00900.tif
12331	12472	686162	1879265	0	train/N_NCALM_4_00901.tif
11131	12431	685562	1879286	0	train/N_NCALM_4_00902.tif
2072	11878	681033	1879562	0	train/N_NCALM_4_00903.tif
669	13619	680331	1878692	0	train/N_NCALM_4_00904.tif
17277	2106	688635	1884448	0	train/N_NCALM_4_00905.tif
7658	12518	683826	1879242	0	train/N_NCALM_4_00906.tif
1846	18481	680920	1876261	0	train/N_NCALM_4_00907.tif
13165	8574	686579	1881214	0	train/N_NCALM_4_00908.tif
12694	7306	686344	1881848	0	train/N_NCALM_4_00909.tif
17177	5556	688585	1882723	0	train/N_NCALM_4_00910.tif
13500	17263	686747	1876870	0	train/N_NCALM_4_00911.tif
1634	14113	680814	1878445	0	train/N_NCALM_4_00912.tif
3312	12086	681653	1879458	0	train/N_NCALM_4_00913.tif
526	21728	680260	1874637	0	train/N_NCALM_4_00914.tif
13124	2041	686559	1884481	0	train/N_NCALM_4_00915.tif
9554	15064	684774	1877969	0	train/N_NCALM_4_00916.tif
5904	16453	682949	1877275	0	train/N_NCALM_4_00917.tif
15119	244	687556	1885379	0	train/N_NCALM_4_00918.tif
9538	10011	684766	1880496	0	train/N_NCALM_4_00919.tif
4560	11776	682277	1879613	0	train/N_NCALM_4_00920.tif
14965	15163	687479	1877920	0	train/N_NCALM_4_00921.tif
13107	7333	686550	1881835	0	train/N_NCALM_4_00922.tif
16885	3387	688439	1883808	0	train/N_NCALM_4_00923.tif
2193	18973	681093	1876015	0	train/N_NCALM_4_00924.tif
16755	15389	688374	1877807	0	train/N_NCALM_4_00925.tif
13833	17323	686913	1876840	0	train/N_NCALM_4_00926.tif
13418	15156	686706	1877923	0	train/N_NCALM_4_00927.tif
5919	16606	682956	1877198	0	train/N_NCALM_4_00928.tif
452	17033	680223	1876985	0	train/N_NCALM_4_00929.tif
16884	2881	688439	1884061	0	train/N_NCALM_4_00930.tif
492	14612	680243	1878195	0	train/N_NCALM_4_00931.tif
12699	7560	686346	1881721	0	train/N_NCALM_4_00932.tif
1988	15309	680991	1877847	0	train/N_NCALM_4_00933.tif
22019	720	691006	1885141	0	train/N_NCALM_4_00934.tif
11389	7770	685691	1881616	0	train/N_NCALM_4_00935.tif
13292	2112	686643	1884445	0	train/N_NCALM_4_00936.tif
11464	6417	685729	1882293	0	train/N_NCALM_4_00937.tif
5599	9114	682796	1880944	0	train/N_NCALM_4_00938.tif
16564	5046	688279	1882978	0	train/N_NCALM_4_00939.tif
10591	9562	685292	1880720	0	train/N_NCALM_4_00940.tif
12991	7378	686492	1881812	0	train/N_NCALM_4_00941.tif
18491	4040	689242	1883481	0	train/N_NCALM_4_00942.tif
3033	12475	681513	1879264	0	train/N_NCALM_4_00943.tif
1654	15286	680824	1877858	0	train/N_NCALM_4_00944.tif
7425	11410	683709	1879796	0	train/N_NCALM_4_00945.tif
14371	4201	687182	1883401	0	train/N_NCALM_4_00946.tif
12075	5019	686034	1882992	0	train/N_NCALM_4_00947.tif
8169	14490	684081	1878256	0	train/N_NCALM_4_00948.tif
9329	12581	684661	1879211	0	train/N_NCALM_4_00949.tif
4935	12843	682464	1879080	0	train/N_NCALM_4_00950.tif
4865	13344	682429	1878829	0	train/N_NCALM_4_00951.tif
11558	3934	685776	1883534	0	train/N_NCALM_4_00952.tif
13604	742	686799	1885130	0	train/N_NCALM_4_00953.tif
1895	21454	680944	1874774	0	train/N_NCALM_4_00954.tif
13207	14828	686600	1878087	0	train/N_NCALM_4_00955.tif
20581	1188	690287	1884907	0	train/N_NCALM_4_00956.tif
12927	14192	686460	1878405	0	train/N_NCALM_4_00957.tif
3112	17047	681553	1876978	0	train/N_NCALM_4_00958.tif
15157	3394	687575	1883804	0	train/N_NCALM_4_00959.tif
9897	14909	684945	1878047	0	train/N_NCALM_4_00960.tif
14611	344	687302	1885329	0	train/N_NCALM_4_00961.tif
14802	8068	687398	1881467	0	train/N_NCALM_4_00962.tif
17354	4834	688674	1883084	0	train/N_NCALM_4_00963.tif
4531	13326	682262	1878838	0	train/N_NCALM_4_00964.tif
8330	13842	684162	1878580	0	train/N_NCALM_4_00965.tif
8418	10548	684206	1880227	0	train/N_NCALM_4_00966.tif
3476	17177	681735	1876913	0	train/N_NCALM_4_00967.tif
3354	18986	681674	1876008	0	train/N_NCALM_4_00968.tif
1946	12929	680970	1879037	0	train/N_NCALM_4_00969.tif
4788	10861	682391	1880071	0	train/N_NCALM_4_00970.tif
4734	15618	682364	1877692	0	train/N_NCALM_4_00971.tif
19908	3464	689951	1883769	0	train/N_NCALM_4_00972.tif
10504	4769	685249	1883117	0	train/N_NCALM_4_00973.tif
3498	17726	681746	1876638	0	train/N_NCALM_4_00974.tif
5097	8692	682545	1881155	0	train/N_NCALM_4_00975.tif
12955	15221	686474	1877891	0	train/N_NCALM_4_00976.tif
10612	5713	685303	1882645	0	train/N_NCALM_4_00977.tif
5419	9067	682706	1880968	0	train/N_NCALM_4_00978.tif
10202	9907	685098	1880548	0	train/N_NCALM_4_00979.tif
6546	11218	683270	1879892	0	train/N_NCALM_4_00980.tif
9183	7942	684588	1881530	0	train/N_NCALM_4_00981.tif
10962	7821	685478	1881591	0	train/N_NCALM_4_00982.tif
365	19128	680179	1875937	0	train/N_NCALM_4_00983.tif
6374	16266	683184	1877368	0	train/N_NCALM_4_00984.tif
13629	13526	686811	1878738	0	train/N_NCALM_4_00985.tif
544	19385	680269	1875809	0	train/N_NCALM_4_00986.tif
9000	6966	684497	1882018	0	train/N_NCALM_4_00987.tif
10001	7498	684997	1881752	0	train/N_NCALM_4_00988.tif
3640	14803	681817	1878100	0	train/N_NCALM_4_00989.tif
380	18347	680187	1876328	0	train/N_NCALM_4_00990.tif
12364	15391	686179	1877806	0	train/N_NCALM_4_00991.tif
3744	9801	681869	1880601	0	train/N_NCALM_4_00992.tif
6686	11835	683340	1879584	0	train/N_NCALM_4_00993.tif
2581	12617	681287	1879193	0	train/N_NCALM_4_00994.tif
11290	7845	685642	1881579	0	train/N_NCALM_4_00995.tif
18734	1536	689364	1884733	0	train/N_NCALM_4_00996.tif
7234	14082	683614	1878460	0	train/N_NCALM_4_00997.tif
9974	5425	684984	1882789	0	train/N_NCALM_4_00998.tif
4976	17967	682485	1876518	0	train/N_NCALM_4_00999.tif
15041	15978	687517	1877512	0	train/N_NCALM_4_01000.tif
13230	15977	686612	1877513	0	train/N_NCALM_4_01001.tif
13433	15654	686713	1877674	0	train/N_NCALM_4_01002.tif
12878	4121	686436	1883441	0	train/N_NCALM_4_01003.tif
19504	3342	689749	1883830	0	train/N_NCALM_4_01004.tif
3538	15702	681766	1877650	0	train/N_NCALM_4_01005.tif
11162	11693	685578	1879655	0	train/N_NCALM_4_01006.tif
3386	10309	681690	1880347	0	train/N_NCALM_4_01007.tif
10903	3178	685448	1883912	0	train/N_NCALM_4_01008.tif
21482	832	690738	1885085	0	train/N_NCALM_4_01009.tif
16746	5644	688370	1882679	0	train/N_NCALM_4_01010.tif
16220	5830	688107	1882586	0	train/N_NCALM_4_01011.tif
10894	11702	685444	1879650	0	train/N_NCALM_4_01012.tif
12346	4474	686170	1883264	0	train/N_NCALM_4_01013.tif
9846	13267	684920	1878868	0	train/N_NCALM_4_01014.tif
8112	15264	684053	1877869	0	train/N_NCALM_4_01015.tif
12118	7342	686056	1881830	0	train/N_NCALM_4_01016.tif
13255	425	686624	1885289	0	train/N_NCALM_4_01017.tif
12157	14554	686075	1878224	0	train/N_NCALM_4_01018.tif
14413	14187	687203	1878408	0	train/N_NCALM_4_01019.tif
8736	7352	684365	1881825	0	train/N_NCALM_4_01020.tif
15738	4032	687866	1883485	0	train/N_NCALM_4_01021.tif
11157	16502	685575	1877250	0	train/N_NCALM_4_01022.tif
16865	5350	688429	1882826	0	train/N_NCALM_4_01023.tif
7841	11158	683917	1879922	0	train/N_NCALM_4_01024.tif
11757	4797	685875	1883103	0	train/N_NCALM_4_01025.tif
15427	6201	687710	1882401	0	train/N_NCALM_4_01026.tif
10678	16252	685336	1877375	0	train/N_NCALM_4_01027.tif
15616	3173	687805	1883915	0	train/N_NCALM_4_01028.tif
9181	5575	684587	1882714	0	train/N_NCALM_4_01029.tif
12768	12769	686381	1879117	0	train/N_NCALM_4_01030.tif
1247	21824	680620	1874589	0	train/N_NCALM_4_01031.tif
9832	5316	684913	1882843	0	train/N_NCALM_4_01032.tif
866	21042	680430	1874980	0	train/N_NCALM_4_01033.tif
5048	12451	682521	1879276	0	train/N_NCALM_4_01034.tif
17451	1390	688722	1884806	0	train/N_NCALM_4_01035.tif
13430	16527	686712	1877238	0	train/N_NCALM_4_01036.tif
15174	3419	687584	1883792	0	train/N_NCALM_4_01037.tif
16131	7332	688062	1881835	0	train/N_NCALM_4_01038.tif
429	15873	680211	1877565	0	train/N_NCALM_4_01039.tif
7969	13675	683981	1878664	0	train/N_NCALM_4_01040.tif
12418	2740	686206	1884131	0	train/N_NCALM_4_01041.tif
17114	4059	688554	1883472	0	train/N_NCALM_4_01042.tif
4770	15280	682382	1877861	0	train/N_NCALM_4_01043.tif
4674	16527	682334	1877238	0	train/N_NCALM_4_01044.tif
8290	14917	684142	1878043	0	train/N_NCALM_4_01045.tif
1359	13645	680676	1878679	0	train/N_NCALM_4_01046.tif
10455	14579	685224	1878212	0	train/N_NCALM_4_01047.tif
13246	8688	686620	1881157	0	train/N_NCALM_4_01048.tif
10659	15911	685326	1877546	0	train/N_NCALM_4_01049.tif
10682	13684	685338	1878659	0	train/N_NCALM_4_01050.tif
19572	1926	689783	1884538	0	train/N_NCALM_4_01051.tif
15011	6070	687502	1882466	0	train/N_NCALM_4_01052.tif
5163	16589	682578	1877207	0	train/N_NCALM_4_01053.tif
6310	14262	683152	1878370	0	train/N_NCALM_4_01054.tif
15682	5751	687838	1882626	0	train/N_NCALM_4_01055.tif
12116	13067	686055	1878968	0	train/N_NCALM_4_01056.tif
10775	4741	685384	1883131	0	train/N_NCALM_4_01057.tif
10278	13113	685136	1878945	0	train/N_NCALM_4_01058.tif
9210	12436	684602	1879283	0	train/N_NCALM_4_01059.tif
814	16701	680404	1877151	0	train/N_NCALM_4_01060.tif
9643	10831	684818	1880086	0	train/N_NCALM_4_01061.tif
11385	6023	685689	1882490	0	train/N_NCALM_4_01062.tif
4855	14762	682424	1878120	0	train/N_NCALM_4_01063.tif
8799	7154	684396	1881924	0	train/N_NCALM_4_01064.tif
13921	17627	686957	1876688	0	train/N_NCALM_4_01065.tif
306	16123	680150	1877440	0	train/N_NCALM_4_01066.tif
12303	4851	686148	1883076	0	train/N_NCALM_4_01067.tif
18694	3787	689344	1883608	0	train/N_NCALM_4_01068.tif
11015	13401	685504	1878801	0	train/N_NCALM_4_01069.tif
10013	12017	685003	1879493	0	train/N_NCALM_4_01070.tif
3157	18262	681575	1876370	0	train/N_NCALM_4_01071.tif
2188	17793	681091	1876605	0	train/N_NCALM_4_01072.tif
6243	11647	683118	1879678	0	train/N_NCALM_4_01073.tif
8442	11866	684218	1879568	0	train/N_NCALM_4_01074.tif
2040	14554	681017	1878224	0	train/N_NCALM_4_01075.tif
6947	14227	683470	1878388	0	train/N_NCALM_4_01076.tif
8437	11749	684215	1879627	0	train/N_NCALM_4_01077.tif
10115	13939	685054	1878532	0	train/N_NCALM_4_01078.tif
11949	11390	685971	1879806	0	train/N_NCALM_4_01079.tif
284	22976	680139	1874013	0	train/N_NCALM_4_01080.tif
9956	4074	684975	1883464	0	train/N_NCALM_4_01081.tif
12893	15296	686443	1877853	0	train/N_NCALM_4_01082.tif
11117	7871	685555	1881566	0	train/N_NCALM_4_01083.tif
10395	10398	685194	1880302	0	train/N_NCALM_4_01084.tif
570	15283	680282	1877860	0	train/N_NCALM_4_01085.tif
11006	9875	685500	1880564	0	train/N_NCALM_4_01086.tif
11608	3088	685801	1883957	0	train/N_NCALM_4_01087.tif
4321	18588	682157	1876207	0	train/N_NCALM_4_01088.tif
13865	4634	686929	1883184	0	train/N_NCALM_4_01089.tif
8784	13077	684389	1878963	0	train/N_NCALM_4_01090.tif
11720	4684	685857	1883159	0	train/N_NCALM_4_01091.tif
13932	15547	686963	1877728	0	train/N_NCALM_4_01092.tif
7918	10223	683956	1880390	0	train/N_NCALM_4_01093.tif
17991	2894	688992	1884054	0	train/N_NCALM_4_01094.tif
6549	11896	683271	1879553	0	train/N_NCALM_4_01095.tif
10600	13353	685297	1878825	0	train/N_NCALM_4_01096.tif
10718	6056	685356	1882473	0	train/N_NCALM_4_01097.tif
4087	17964	682040	1876519	0	train/N_NCALM_4_01098.tif
17618	1083	688806	1884960	0	train/N_NCALM_4_01099.tif
3599	11310	681796	1879846	0	train/N_NCALM_4_01100.tif
10216	4064	685105	1883469	0	train/N_NCALM_4_01101.tif
12519	2700	686256	1884151	0	train/N_NCALM_4_01102.tif
9843	8529	684918	1881237	0	train/N_NCALM_4_01103.tif
2177	17844	681085	1876579	0	train/N_NCALM_4_01104.tif
22020	1010	691007	1884996	0	train/N_NCALM_4_01105.tif
17977	2962	688985	1884020	0	train/N_NCALM_4_01106.tif
3055	13391	681524	1878806	0	train/N_NCALM_4_01107.tif
6268	16065	683131	1877469	0	train/N_NCALM_4_01108.tif
16232	2212	688113	1884395	0	train/N_NCALM_4_01109.tif
16271	7024	688132	1881989	0	train/N_NCALM_4_01110.tif
6856	13929	683425	1878537	0	train/N_NCALM_4_01111.tif
12283	7972	686138	1881515	0	train/N_NCALM_4_01112.tif
12251	4183	686122	1883410	0	train/N_NCALM_4_01113.tif
15124	6037	687559	1882483	0	train/N_NCALM_4_01114.tif
12760	6416	686377	1882293	0	train/N_NCALM_4_01115.tif
6040	11197	683017	1879903	0	train/N_NCALM_4_01116.tif
488	20384	680241	1875309	0	train/N_NCALM_4_01117.tif
3638	17625	681816	1876689	0	train/N_NCALM_4_01118.tif
4515	9007	682254	1880998	0	train/N_NCALM_4_01119.tif
14508	16460	687251	1877271	0	train/N_NCALM_4_01120.tif
2007	16882	681000	1877060	0	train/N_NCALM_4_01121.tif
11415	17019	685704	1876992	0	train/N_NCALM_4_01122.tif
8299	7591	684146	1881706	0	train/N_NCALM_4_01123.tif
7124	9054	683559	1880974	0	train/N_NCALM_4_01124.tif
1167	16931	680580	1877036	0	train/N_NCALM_4_01125.tif
7547	13847	683770	1878578	0	train/N_NCALM_4_01126.tif
4477	18217	682235	1876393	0	train/N_NCALM_4_01127.tif
9871	4326	684932	1883338	0	train/N_NCALM_4_01128.tif
1011	22607	680502	1874198	0	train/N_NCALM_4_01129.tif
447	13786	680220	1878608	0	train/N_NCALM_4_01130.tif
14380	15189	687187	1877907	0	train/N_NCALM_4_01131.tif
14866	15930	687430	1877536	0	train/N_NCALM_4_01132.tif
10556	11543	685275	1879730	0	train/N_NCALM_4_01133.tif
2293	21271	681143	1874866	0	train/N_NCALM_4_01134.tif
13815	9351	686904	1880826	0	train/N_NCALM_4_01135.tif
2415	21066	681204	1874968	0	train/N_NCALM_4_01136.tif
15460	7634	687727	1881684	0	train/N_NCALM_4_01137.tif
13264	14797	686629	1878103	0	train/N_NCALM_4_01138.tif
11267	7044	685630	1881979	0	train/N_NCALM_4_01139.tif
17990	782	688992	1885110	0	train/N_NCALM_4_01140.tif
17150	5218	688572	1882892	0	train/N_NCALM_4_01141.tif
795	16500	680394	1877251	0	train/N_NCALM_4_01142.tif
9391	6781	684692	1882111	0	train/N_NCALM_4_01143.tif
4086	16724	682040	1877139	0	train/N_NCALM_4_01144.tif
21470	720	690732	1885141	0	train/N_NCALM_4_01145.tif
6784	12738	683389	1879132	0	train/N_NCALM_4_01146.tif
1648	15455	680821	1877774	0	train/N_NCALM_4_01147.tif
12283	15038	686138	1877982	0	train/N_NCALM_4_01148.tif
16204	7277	688099	1881863	0	train/N_NCALM_4_01149.tif
1418	18431	680706	1876286	0	train/N_NCALM_4_01150.tif
7669	11992	683831	1879505	0	train/N_NCALM_4_01151.tif
14188	5522	687091	1882740	0	train/N_NCALM_4_01152.tif
6886	6777	683440	1882113	0	train/N_NCALM_4_01153.tif
11779	2306	685886	1884348	0	train/N_NCALM_4_01154.tif
20640	487	690317	1885258	0	train/N_NCALM_4_01155.tif
21173	1067	690583	1884968	0	train/N_NCALM_4_01156.tif
22371	693	691182	1885155	0	train/N_NCALM_4_01157.tif
9606	4742	684800	1883130	0	train/N_NCALM_4_01158.tif
6360	12150	683177	1879426	0	train/N_NCALM_4_01159.tif
15854	4320	687924	1883341	0	train/N_NCALM_4_01160.tif
11254	4935	685624	1883034	0	train/N_NCALM_4_01161.tif
7228	15048	683611	1877977	0	train/N_NCALM_4_01162.tif
18883	1674	689438	1884664	0	train/N_NCALM_4_01163.tif
8537	13121	684265	1878941	0	train/N_NCALM_4_01164.tif
1299	13312	680646	1878845	0	train/N_NCALM_4_01165.tif
11284	13968	685639	1878517	0	train/N_NCALM_4_01166.tif
10479	3978	685236	1883512	0	train/N_NCALM_4_01167.tif
10485	3639	685239	1883682	0	train/N_NCALM_4_01168.tif
9831	13438	684912	1878782	0	train/N_NCALM_4_01169.tif
9644	13458	684819	1878772	0	train/N_NCALM_4_01170.tif
4596	16885	682295	1877059	0	train/N_NCALM_4_01171.tif
5607	13629	682800	1878687	0	train/N_NCALM_4_01172.tif
11663	12539	685828	1879232	0	train/N_NCALM_4_01173.tif
18201	3710	689097	1883646	0	train/N_NCALM_4_01174.tif
7491	12068	683742	1879467	0	train/N_NCALM_4_01175.tif
5375	15552	682684	1877725	0	train/N_NCALM_4_01176.tif
15079	886	687536	1885058	0	train/N_NCALM_4_01177.tif
2758	15144	681376	1877929	0	train/N_NCALM_4_01178.tif
8418	11742	684206	1879630	0	train/N_NCALM_4_01179.tif
13329	1623	686661	1884690	0	train/N_NCALM_4_01180.tif
10338	9699	685166	1880652	0	train/N_NCALM_4_01181.tif
6135	15642	683064	1877680	0	train/N_NCALM_4_01182.tif
3212	11960	681603	1879521	0	train/N_NCALM_4_01183.tif
10156	10591	685075	1880206	0	train/N_NCALM_4_01184.tif
3325	10085	681659	1880459	0	train/N_NCALM_4_01185.tif
16151	2406	688072	1884298	0	train/N_NCALM_4_01186.tif
2791	13317	681392	1878843	0	train/N_NCALM_4_01187.tif
9752	16209	684873	1877397	0	train/N_NCALM_4_01188.tif
7065	11113	683529	1879945	0	train/N_NCALM_4_01189.tif
13135	5157	686564	1882923	0	train/N_NCALM_4_01190.tif
6725	14687	683359	1878158	0	train/N_NCALM_4_01191.tif
14978	7126	687486	1881938	0	train/N_NCALM_4_01192.tif
15701	16163	687847	1877420	0	train/N_NCALM_4_01193.tif
13658	9208	686826	1880897	0	train/N_NCALM_4_01194.tif
11941	10580	685967	1880211	0	train/N_NCALM_4_01195.tif
653	20186	680323	1875408	0	train/N_NCALM_4_01196.tif
13960	8516	686977	1881243	0	train/N_NCALM_4_01197.tif
20502	1219	690248	1884892	0	train/N_NCALM_4_01198.tif
12281	16621	686137	1877191	0	train/N_NCALM_4_01199.tif
19912	1309	689953	1884847	0	train/N_NCALM_4_01200.tif
4211	11599	682102	1879702	0	train/N_NCALM_4_01201.tif
